latitude,longitude,speed,rpm,fuel_level,ignition_status,battery_level,satellites_used,timestamp,gps_id,distance_from_last
-6.86152,107.63760,73,,,,12.6,7,2025-07-14T16:22:38.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86160,107.63805,78,,,,13.0,6,2025-07-14T16:22:46.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86209,107.63850,65,,,,12.4,8,2025-07-14T16:23:01.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86248,107.63881,97,,,,13.4,5,2025-07-14T16:23:12.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86281,107.63913,63,,,,13.5,6,2025-07-14T16:23:24.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86264,107.63924,4,,,,12.4,7,2025-07-14T16:23:33.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86252,107.63912,83,,,,13.1,6,2025-07-14T16:23:47.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86299,107.63868,52,,,,13.1,7,2025-07-14T16:23:56.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86343,107.63820,54,,,,12.8,5,2025-07-14T16:24:05.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86391,107.63850,82,,,,13.3,11,2025-07-14T16:24:13.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86388,107.63852,82,,,,13.0,11,2025-07-14T16:24:18.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86383,107.63872,80,,,,12.7,9,2025-07-14T16:24:24.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86408,107.63839,4,,,,12.3,7,2025-07-14T16:24:33.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86393,107.63864,24,,,,12.9,12,2025-07-14T16:24:41.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86395,107.63819,13,,,,12.1,6,2025-07-14T16:24:48.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86370,107.63845,42,,,,12.5,5,2025-07-14T16:24:58.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86396,107.63829,41,,,,13.4,5,2025-07-14T16:25:12.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86376,107.63803,29,,,,12.9,6,2025-07-14T16:25:25.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86416,107.63835,30,,,,12.1,11,2025-07-14T16:25:38.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86378,107.63847,95,,,,13.4,6,2025-07-14T16:25:49.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86353,107.63827,97,,,,12.6,11,2025-07-14T16:25:59.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86341,107.63849,20,,,,12.1,10,2025-07-14T16:26:09.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86344,107.63881,34,,,,13.5,12,2025-07-14T16:26:23.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86312,107.63872,82,,,,12.9,6,2025-07-14T16:26:37.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86320,107.63828,62,,,,12.3,5,2025-07-14T16:26:45.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86316,107.63820,56,,,,12.5,11,2025-07-14T16:26:52.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86326,107.63845,71,,,,13.2,8,2025-07-14T16:27:07.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86353,107.63839,92,,,,12.2,11,2025-07-14T16:27:21.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86357,107.63802,86,,,,12.2,12,2025-07-14T16:27:32.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86358,107.63831,67,,,,13.4,7,2025-07-14T16:27:40.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86374,107.63830,71,,,,13.0,10,2025-07-14T16:27:51.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86403,107.63876,47,,,,12.2,10,2025-07-14T16:27:58.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86445,107.63922,89,,,,12.2,12,2025-07-14T16:28:06.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86448,107.63936,75,,,,12.3,5,2025-07-14T16:28:14.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86406,107.63892,68,,,,13.5,5,2025-07-14T16:28:20.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86398,107.63901,78,,,,12.5,11,2025-07-14T16:28:26.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86396,107.63931,26,,,,13.2,7,2025-07-14T16:28:36.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86434,107.63959,10,,,,13.0,7,2025-07-14T16:28:51.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86393,107.63912,91,,,,13.4,8,2025-07-14T16:29:01.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86427,107.63894,77,,,,12.2,7,2025-07-14T16:29:07.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86426,107.63868,100,,,,12.4,9,2025-07-14T16:29:22.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86430,107.63914,10,,,,12.8,12,2025-07-14T16:29:31.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86469,107.63938,83,,,,13.3,5,2025-07-14T16:29:37.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86420,107.63916,1,,,,12.2,8,2025-07-14T16:29:51.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86457,107.63922,68,,,,13.1,6,2025-07-14T16:29:57.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86500,107.63959,57,,,,12.4,6,2025-07-14T16:30:03.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86518,107.63986,31,,,,13.4,10,2025-07-14T16:30:13.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86553,107.64028,50,,,,12.9,11,2025-07-14T16:30:27.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86514,107.64054,53,,,,12.1,7,2025-07-14T16:30:36.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86510,107.64060,51,,,,13.0,10,2025-07-14T16:30:45.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86529,107.64026,62,,,,12.5,7,2025-07-14T16:30:54.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86532,107.63982,23,,,,13.4,5,2025-07-14T16:31:02.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86566,107.64026,66,,,,12.3,6,2025-07-14T16:31:13.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86605,107.64016,21,,,,12.2,8,2025-07-14T16:31:18.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86626,107.64018,92,,,,13.4,6,2025-07-14T16:31:33.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86599,107.64055,15,,,,13.1,12,2025-07-14T16:31:44.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86620,107.64041,12,,,,12.5,7,2025-07-14T16:31:58.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86616,107.64089,62,,,,12.4,8,2025-07-14T16:32:11.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86623,107.64093,93,,,,12.2,10,2025-07-14T16:32:24.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86646,107.64117,0,,,,12.2,7,2025-07-14T16:32:34.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86615,107.64068,36,,,,13.2,11,2025-07-14T16:32:43.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86581,107.64040,11,,,,13.1,5,2025-07-14T16:32:57.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86610,107.64062,84,,,,12.6,6,2025-07-14T16:33:07.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86570,107.64071,70,,,,12.7,6,2025-07-14T16:33:19.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86604,107.64062,49,,,,13.4,10,2025-07-14T16:33:29.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86609,107.64029,72,,,,13.4,9,2025-07-14T16:33:40.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86568,107.63988,73,,,,13.5,8,2025-07-14T16:33:55.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86615,107.63997,37,,,,13.2,8,2025-07-14T16:34:05.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86584,107.63971,75,,,,13.4,10,2025-07-14T16:34:18.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86543,107.63928,66,,,,12.8,12,2025-07-14T16:34:25.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86516,107.63953,62,,,,13.3,9,2025-07-14T16:34:38.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86535,107.63907,30,,,,13.2,7,2025-07-14T16:34:44.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86565,107.63908,1,,,,12.2,11,2025-07-14T16:34:59.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86536,107.63873,23,,,,13.0,11,2025-07-14T16:35:08.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86558,107.63852,60,,,,12.7,12,2025-07-14T16:35:16.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86553,107.63886,89,,,,12.2,11,2025-07-14T16:35:25.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86571,107.63854,96,,,,12.7,9,2025-07-14T16:35:40.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86564,107.63836,48,,,,12.5,12,2025-07-14T16:35:50.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86531,107.63807,17,,,,13.3,7,2025-07-14T16:35:59.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86483,107.63767,10,,,,13.3,6,2025-07-14T16:36:07.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86510,107.63792,35,,,,13.4,9,2025-07-14T16:36:21.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86492,107.63803,31,,,,12.9,5,2025-07-14T16:36:26.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86532,107.63786,9,,,,13.0,9,2025-07-14T16:36:33.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86549,107.63770,40,,,,12.7,11,2025-07-14T16:36:47.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86555,107.63780,52,,,,13.2,9,2025-07-14T16:36:59.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.86533,107.63807,19,,,,12.2,6,2025-07-14T16:37:12.313701Z,061a68b1-70e7-4f7a-9685-cbd308b7d7a1,
-6.88240,107.58027,66,,,,12.4,5,2025-07-14T16:20:22.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88219,107.58020,7,,,,12.5,8,2025-07-14T16:20:27.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88214,107.57993,14,,,,13.2,10,2025-07-14T16:20:39.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88234,107.57993,65,,,,12.6,6,2025-07-14T16:20:51.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88250,107.57959,41,,,,13.2,11,2025-07-14T16:20:57.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88249,107.57926,55,,,,12.5,6,2025-07-14T16:21:12.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88245,107.57966,42,,,,13.5,6,2025-07-14T16:21:24.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88228,107.58015,46,,,,12.9,12,2025-07-14T16:21:32.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88268,107.58049,79,,,,12.9,6,2025-07-14T16:21:41.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88251,107.58006,88,,,,13.2,11,2025-07-14T16:21:55.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88292,107.57964,59,,,,12.5,9,2025-07-14T16:22:10.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88274,107.57996,58,,,,13.4,6,2025-07-14T16:22:19.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88311,107.57962,8,,,,12.4,9,2025-07-14T16:22:25.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88267,107.57917,93,,,,12.4,6,2025-07-14T16:22:37.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88243,107.57877,67,,,,12.4,11,2025-07-14T16:22:51.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88269,107.57903,28,,,,13.3,8,2025-07-14T16:22:57.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88221,107.57890,39,,,,13.2,10,2025-07-14T16:23:09.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88199,107.57911,91,,,,12.2,6,2025-07-14T16:23:20.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88236,107.57895,93,,,,12.2,6,2025-07-14T16:23:25.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88264,107.57919,7,,,,13.4,7,2025-07-14T16:23:34.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88244,107.57878,96,,,,13.4,9,2025-07-14T16:23:47.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88258,107.57864,88,,,,12.8,9,2025-07-14T16:24:01.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88286,107.57814,29,,,,12.5,6,2025-07-14T16:24:16.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88265,107.57769,81,,,,12.8,10,2025-07-14T16:24:24.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88243,107.57760,13,,,,13.1,10,2025-07-14T16:24:29.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88223,107.57729,86,,,,13.1,12,2025-07-14T16:24:37.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88239,107.57690,17,,,,13.0,9,2025-07-14T16:24:51.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88282,107.57656,44,,,,12.4,10,2025-07-14T16:25:05.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88296,107.57636,94,,,,13.4,7,2025-07-14T16:25:20.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88299,107.57670,58,,,,12.3,10,2025-07-14T16:25:32.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88285,107.57693,39,,,,12.9,6,2025-07-14T16:25:41.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88317,107.57706,59,,,,13.5,6,2025-07-14T16:25:52.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88311,107.57702,2,,,,13.0,10,2025-07-14T16:26:05.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88359,107.57728,65,,,,13.3,9,2025-07-14T16:26:15.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88323,107.57734,7,,,,12.7,10,2025-07-14T16:26:20.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88310,107.57713,66,,,,13.1,6,2025-07-14T16:26:30.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88282,107.57695,75,,,,12.2,10,2025-07-14T16:26:40.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88317,107.57646,88,,,,12.4,5,2025-07-14T16:26:48.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88347,107.57627,58,,,,12.9,11,2025-07-14T16:26:57.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88334,107.57621,14,,,,12.3,5,2025-07-14T16:27:03.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88295,107.57664,74,,,,13.1,8,2025-07-14T16:27:17.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88270,107.57698,50,,,,12.4,5,2025-07-14T16:27:27.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88258,107.57710,22,,,,12.3,8,2025-07-14T16:27:36.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88225,107.57663,25,,,,13.2,6,2025-07-14T16:27:46.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88208,107.57641,61,,,,12.6,11,2025-07-14T16:28:00.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88194,107.57654,42,,,,13.3,7,2025-07-14T16:28:09.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88152,107.57609,88,,,,13.0,7,2025-07-14T16:28:21.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88103,107.57637,29,,,,13.0,9,2025-07-14T16:28:26.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88133,107.57619,77,,,,12.3,6,2025-07-14T16:28:37.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88162,107.57602,45,,,,13.4,10,2025-07-14T16:28:52.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88187,107.57575,8,,,,13.5,7,2025-07-14T16:28:57.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88194,107.57528,63,,,,13.1,12,2025-07-14T16:29:08.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88198,107.57571,46,,,,12.6,9,2025-07-14T16:29:17.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88245,107.57531,39,,,,12.7,7,2025-07-14T16:29:28.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88218,107.57574,32,,,,13.4,7,2025-07-14T16:29:41.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88230,107.57586,24,,,,12.5,10,2025-07-14T16:29:53.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88192,107.57605,21,,,,13.0,12,2025-07-14T16:30:04.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88226,107.57591,45,,,,13.0,8,2025-07-14T16:30:16.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88182,107.57590,51,,,,12.9,8,2025-07-14T16:30:24.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88157,107.57585,12,,,,13.1,9,2025-07-14T16:30:31.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88188,107.57588,33,,,,12.9,9,2025-07-14T16:30:44.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88213,107.57598,5,,,,13.4,9,2025-07-14T16:30:55.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88208,107.57631,83,,,,13.4,11,2025-07-14T16:31:04.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88223,107.57596,88,,,,13.1,6,2025-07-14T16:31:10.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88219,107.57610,1,,,,12.4,12,2025-07-14T16:31:23.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88175,107.57626,98,,,,13.4,10,2025-07-14T16:31:35.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88139,107.57601,65,,,,12.3,6,2025-07-14T16:31:42.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88163,107.57644,87,,,,12.5,10,2025-07-14T16:31:56.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88116,107.57631,41,,,,13.3,7,2025-07-14T16:32:06.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88083,107.57669,74,,,,12.4,7,2025-07-14T16:32:17.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88045,107.57657,4,,,,12.2,6,2025-07-14T16:32:31.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88066,107.57623,6,,,,12.2,10,2025-07-14T16:32:44.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88103,107.57596,68,,,,12.8,12,2025-07-14T16:32:57.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88136,107.57633,25,,,,13.0,6,2025-07-14T16:33:12.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88183,107.57659,76,,,,12.7,11,2025-07-14T16:33:24.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88222,107.57611,74,,,,12.3,8,2025-07-14T16:33:39.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88185,107.57604,17,,,,13.4,7,2025-07-14T16:33:47.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88235,107.57578,4,,,,12.7,5,2025-07-14T16:33:54.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88245,107.57598,50,,,,12.4,12,2025-07-14T16:33:59.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88264,107.57557,4,,,,12.9,6,2025-07-14T16:34:11.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88256,107.57532,71,,,,13.4,12,2025-07-14T16:34:20.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88302,107.57510,25,,,,12.1,7,2025-07-14T16:34:29.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88350,107.57522,33,,,,12.2,5,2025-07-14T16:34:35.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88396,107.57516,4,,,,13.2,9,2025-07-14T16:34:46.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88404,107.57483,95,,,,13.3,12,2025-07-14T16:34:52.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88385,107.57521,35,,,,12.2,6,2025-07-14T16:35:06.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88409,107.57479,11,,,,12.2,8,2025-07-14T16:35:16.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88440,107.57481,44,,,,13.1,7,2025-07-14T16:35:31.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88433,107.57502,4,,,,12.4,6,2025-07-14T16:35:41.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88480,107.57506,4,,,,12.6,11,2025-07-14T16:35:46.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88497,107.57502,37,,,,12.9,12,2025-07-14T16:35:56.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88545,107.57470,58,,,,12.2,9,2025-07-14T16:36:09.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88524,107.57488,26,,,,12.8,8,2025-07-14T16:36:24.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88509,107.57538,33,,,,12.6,7,2025-07-14T16:36:34.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88552,107.57549,11,,,,12.9,7,2025-07-14T16:36:41.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88522,107.57572,85,,,,12.6,6,2025-07-14T16:36:48.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88492,107.57523,51,,,,12.5,11,2025-07-14T16:36:53.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88514,107.57505,93,,,,12.6,8,2025-07-14T16:37:06.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88557,107.57510,80,,,,13.0,7,2025-07-14T16:37:13.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.88596,107.57546,68,,,,13.1,5,2025-07-14T16:37:26.313701Z,f1161535-6649-4454-8a89-5ac298d36fc3,
-6.85460,107.52189,9,,,,13.4,7,2025-07-14T16:20:17.313701Z,f4c45102-6711-41f0-92e5-8e35d900f2ed,
-6.85461,107.52141,69,,,,13.2,7,2025-07-14T16:20:28.313701Z,f4c45102-6711-41f0-92e5-8e35d900f2ed,
-6.85461,107.52129,14,,,,12.4,7,2025-07-14T16:20:42.313701Z,f4c45102-6711-41f0-92e5-8e35d900f2ed,
-6.85463,107.52112,29,,,,12.6,5,2025-07-14T16:20:52.313701Z,f4c45102-6711-41f0-92e5-8e35d900f2ed,
-6.85429,107.52083,22,,,,12.9,12,2025-07-14T16:20:57.313701Z,f4c45102-6711-41f0-92e5-8e35d900f2ed,
-6.85381,107.52072,52,,,,13.4,8,2025-07-14T16:21:09.313701Z,f4c45102-6711-41f0-92e5-8e35d900f2ed,
-6.85341,107.52030,17,,,,13.3,11,2025-07-14T16:21:14.313701Z,f4c45102-6711-41f0-92e5-8e35d900f2ed,
-6.85384,107.51991,77,,,,12.8,6,2025-07-14T16:21:27.313701Z,f4c45102-6711-41f0-92e5-8e35d900f2ed,
-6.85351,107.51945,40,,,,12.3,5,2025-07-14T16:21:40.313701Z,f4c45102-6711-41f0-92e5-8e35d900f2ed,
-6.85382,107.51931,28,,,,13.1,9,2025-07-14T16:21:46.313701Z,f4c45102-6711-41f0-92e5-8e35d900f2ed,
-6.85335,107.51889,85,,,,13.0,7,2025-07-14T16:21:53.313701Z,f4c45102-6711-41f0-92e5-8e35d900f2ed,
-6.85381,107.51927,90,,,,12.8,7,2025-07-14T16:22:08.313701Z,f4c45102-6711-41f0-92e5-8e35d900f2ed,
-6.85396,107.51900,44,,,,12.4,5,2025-07-14T16:22:22.313701Z,f4c45102-6711-41f0-92e5-8e35d900f2ed,
-6.85421,107.51918,7,,,,12.4,8,2025-07-14T16:22:27.313701Z,f4c45102-6711-41f0-92e5-8e35d900f2ed,
-6.85393,107.51890,81,,,,12.8,5,2025-07-14T16:22:32.313701Z,f4c45102-6711-41f0-92e5-8e35d900f2ed,
-6.85374,107.51928,61,,,,13.0,11,2025-07-14T16:22:40.313701Z,f4c45102-6711-41f0-92e5-8e35d900f2ed,
-6.85351,107.51906,15,,,,12.2,11,2025-07-14T16:22:55.313701Z,f4c45102-6711-41f0-92e5-8e35d900f2ed,
-6.85401,107.51946,64,,,,12.9,6,2025-07-14T16:23:09.313701Z,f4c45102-6711-41f0-92e5-8e35d900f2ed,
-6.85357,107.51985,59,,,,13.2,5,2025-07-14T16:23:14.313701Z,f4c45102-6711-41f0-92e5-8e35d900f2ed,
